time,Xm
1052,-3.653545864
1052.1,-3.651017722
1052.2,-3.648504614
1052.3,-3.646006548
1052.4,-3.643523536
1052.5,-3.641055584
1052.6,-3.638602704
1052.7,-3.636164904
1052.8,-3.633742193
1052.9,-3.631334581
1053,-3.628942076
1053.1,-3.626564687
1053.2,-3.624202424
1053.3,-3.621855295
1053.4,-3.619523309
1053.5,-3.617206474
1053.6,-3.6149048
1053.7,-3.612618295
1053.8,-3.610346967
1053.9,-3.608090825
1054,-3.605849876
1054.1,-3.60362413
1054.2,-3.601413593
1054.3,-3.599218275
1054.4,-3.597038183
1054.5,-3.594873326
1054.6,-3.59272371
1054.7,-3.590589344
1054.8,-3.588470236
1054.9,-3.586366393
1055,-3.584277823
1055.1,-3.582204534
1055.2,-3.580146534
1055.3,-3.57810383
1055.4,-3.57607643
1055.5,-3.574064341
1055.6,-3.57206757
1055.7,-3.570086125
1055.8,-3.568120013
1055.9,-3.566169241
1056,-3.564233816
1056.1,-3.562313745
1056.2,-3.560409034
1056.3,-3.55851969
1056.4,-3.55664572
1056.5,-3.55478713
1056.6,-3.552943928
1056.7,-3.551116118
1056.8,-3.549303708
1056.9,-3.547506704
1057,-3.545725111
1057.1,-3.543958937
1057.2,-3.542208186
1057.3,-3.540472866
1057.4,-3.538752981
1057.5,-3.537048538
1057.6,-3.535359542
1057.7,-3.533685999
1057.8,-3.532027914
1057.9,-3.530385293
1058,-3.52875814
1058.1,-3.527146462
1058.2,-3.525550263
1058.3,-3.523969548
1058.4,-3.522404322
1058.5,-3.52085459
1058.6,-3.519320358
1058.7,-3.517801629
1058.8,-3.516298408
1058.9,-3.514810701
1059,-3.513338511
1059.1,-3.511881842
1059.2,-3.5104407
1059.3,-3.509015088
1059.4,-3.50760501
1059.5,-3.506210471
1059.6,-3.504831475
1059.7,-3.503468025
1059.8,-3.502120126
1059.9,-3.500787781
1060,-3.499470994
1060.1,-3.498169769
1060.2,-3.496884109
1060.3,-3.495614019
1060.4,-3.4943595
1060.5,-3.493120557
1060.6,-3.491897193
1060.7,-3.490689412
1060.8,-3.489497215
1060.9,-3.488320607
1061,-3.48715959
1061.1,-3.486014168
1061.2,-3.484884343
1061.3,-3.483770117
1061.4,-3.482671494
1061.5,-3.481588477
1061.6,-3.480521067
1061.7,-3.479469267
1061.8,-3.47843308
1061.9,-3.477412508
1062,-3.476407554
1062.1,-3.475418218
1062.2,-3.474444504
1062.3,-3.473486414
1062.4,-3.472543948
1062.5,-3.471617109
1062.6,-3.470705899
1062.7,-3.469810318
1062.8,-3.468930369
1062.9,-3.468066054
1063,-3.467217372
1063.1,-3.466384326
1063.2,-3.465566917
1063.3,-3.464765146
1063.4,-3.463979014
1063.5,-3.463208522
1063.6,-3.462453671
1063.7,-3.461714462
1063.8,-3.460990896
1063.9,-3.460282973
1064,-3.459590695
1064.1,-3.458914062
1064.2,-3.458253074
1064.3,-3.457607733
1064.4,-3.456978039
1064.5,-3.456363992
1064.6,-3.455765592
1064.7,-3.45518284
1064.8,-3.454615737
1064.9,-3.454064281
1065,-3.453528474
1065.1,-3.453008316
1065.2,-3.452503805
1065.3,-3.452014943
1065.4,-3.451541728
1065.5,-3.451084161
1065.6,-3.450642241
1065.7,-3.450215967
1065.8,-3.44980534
1065.9,-3.449410357
1066,-3.44903102
1066.1,-3.448667327
1066.2,-3.448319277
1066.3,-3.447986869
1066.4,-3.447670103
1066.5,-3.447368977
1066.6,-3.44708349
1066.7,-3.446813642
1066.8,-3.44655943
1066.9,-3.446320854
1067,-3.446097911
1067.1,-3.4458906
1067.2,-3.44569892
1067.3,-3.445522869
1067.4,-3.445362445
1067.5,-3.445217646
1067.6,-3.445088469
1067.7,-3.444974913
1067.8,-3.444876976
1067.9,-3.444794655
1068,-3.444727948
1068.1,-3.444676853
1068.2,-3.444641366
1068.3,-3.444621485
1068.4,-3.444617209
1068.5,-3.444628532
1068.6,-3.444655454
1068.7,-3.444697971
1068.8,-3.44475608
1068.9,-3.444829778
1069,-3.444919062
1069.1,-3.445023929
1069.2,-3.445144375
1069.3,-3.445280397
1069.4,-3.445431991
1069.5,-3.445599154
1069.6,-3.445781882
1069.7,-3.445980171
1069.8,-3.446194018
1069.9,-3.446423418
1070,-3.446668367
1070.1,-3.446928862
1070.2,-3.447204899
1070.3,-3.447496472
1070.4,-3.447803579
1070.5,-3.448126214
1070.6,-3.448464374
1070.7,-3.448818053
1070.8,-3.449187247
1070.9,-3.449571952
1071,-3.449972163
1071.1,-3.450387875
1071.2,-3.450819083
1071.3,-3.451265783
1071.4,-3.451727968
1071.5,-3.452205635
1071.6,-3.452698778
1071.7,-3.453207392
1071.8,-3.453731472
1071.9,-3.454271012
1072,-3.454826006
1072.1,-3.45539645
1072.2,-3.455982338
1072.3,-3.456583664
1072.4,-3.457200422
1072.5,-3.457832607
1072.6,-3.458480212
1072.7,-3.459143231
1072.8,-3.459821658
1072.9,-3.460515486
1073,-3.461224711
1073.1,-3.461949324
1073.2,-3.462689319
1073.3,-3.463444691
1073.4,-3.464215431
1073.5,-3.465001534
1073.6,-3.465802992
1073.7,-3.466619798
1073.8,-3.467451945
1073.9,-3.468299426
1074,-3.469162234
1074.1,-3.470040361
1074.2,-3.4709338
1074.3,-3.471842543
1074.4,-3.472766583
1074.5,-3.473705911
1074.6,-3.474660521
1074.7,-3.475630404
1074.8,-3.476615553
1074.9,-3.477615959
1075,-3.478631615
1075.1,-3.479662511
1075.2,-3.480708641
1075.3,-3.481769996
1075.4,-3.482846567
1075.5,-3.483938346
1075.6,-3.485045324
1075.7,-3.486167494
1075.8,-3.487304847
1075.9,-3.488457373
1076,-3.489625065
1076.1,-3.490807913
1076.2,-3.49200591
1076.3,-3.493219045
1076.4,-3.494447311
1076.5,-3.495690697
1076.6,-3.496949195
1076.7,-3.498222796
1076.8,-3.49951149
1076.9,-3.500815269
1077,-3.502134122
1077.1,-3.50346804
1077.2,-3.504817014
1077.3,-3.506181034
1077.4,-3.507560091
1077.5,-3.508954175
1077.6,-3.510363276
1077.7,-3.511787384
1077.8,-3.513226489
1077.9,-3.514680582
1078,-3.516149652
1078.1,-3.517633688
1078.2,-3.519132682
1078.3,-3.520646623
1078.4,-3.5221755
1078.5,-3.523719302
1078.6,-3.52527802
1078.7,-3.526851643
1078.8,-3.528440159
1078.9,-3.53004356
1079,-3.531661833
1079.1,-3.533294968
1079.2,-3.534942954
1079.3,-3.53660578
1079.4,-3.538283435
1079.5,-3.539975908
1079.6,-3.541683188
1079.7,-3.543405263
1079.8,-3.545142122
1079.9,-3.546893755
1080,-3.548660148
1080.1,-3.550441291
1080.2,-3.552237172
1080.3,-3.55404778
1080.4,-3.555873102
1080.5,-3.557713126
1080.6,-3.559567841
1080.7,-3.561437234
1080.8,-3.563321294
1080.9,-3.565220008
1081,-3.567133364
1081.1,-3.56906135
1081.2,-3.571003953
1081.3,-3.57296116
1081.4,-3.57493296
1081.5,-3.576919339
1081.6,-3.578920286
1081.7,-3.580935786
1081.8,-3.582965828
1081.9,-3.585010399
1082,-3.587069484
1082.1,-3.589143071
1082.2,-3.591231148
1082.3,-3.593333699
1082.4,-3.595450713
1082.5,-3.597582175
1082.6,-3.599728071
1082.7,-3.60188839
1082.8,-3.604063116
1082.9,-3.606252235
1083,-3.608455735
1083.1,-3.610673601
1083.2,-3.612905819
1083.3,-3.615152376
1083.4,-3.617413256
1083.5,-3.619688446
1083.6,-3.621977932
1083.7,-3.624281699
1083.8,-3.626599733
1083.9,-3.62893202
1084,-3.631278544
1084.1,-3.633639291
1084.2,-3.636014246
1084.3,-3.638403395
1084.4,-3.640806724
1084.5,-3.643224216
1084.6,-3.645655857
1084.7,-3.648101632
1084.8,-3.650561526
1084.9,-3.653035524
1085,-3.65552361
1085.1,-3.658025768
1085.2,-3.660541983
1085.3,-3.66307224
1085.4,-3.665616523
1085.5,-3.668174816
1085.6,-3.670747104
1085.7,-3.67333337
1085.8,-3.675933599
1085.9,-3.678547775
1086,-3.681175882
1086.1,-3.683817903
1086.2,-3.686473822
1086.3,-3.689143623
1086.4,-3.69182729
1086.5,-3.694524805
1086.6,-3.697236153
1086.7,-3.699961316
1086.8,-3.702700278
1086.9,-3.705453022
1087,-3.708219531
1087.1,-3.710999789
1087.2,-3.713793777
1087.3,-3.71660148
1087.4,-3.71942288
1087.5,-3.72225796
1087.6,-3.725106702
1087.7,-3.72796909
1087.8,-3.730845106
1087.9,-3.733734733
1088,-3.736637952
1088.1,-3.739554746
1088.2,-3.742485097
1088.3,-3.745428987
1088.4,-3.748386399
1088.5,-3.751357313
1088.6,-3.754341712
1088.7,-3.757339579
1088.8,-3.760350893
1088.9,-3.763375638
1089,-3.766413795
1089.1,-3.769465345
1089.2,-3.77253027
1089.3,-3.775608551
1089.4,-3.778700171
1089.5,-3.781805108
1089.6,-3.784923346
1089.7,-3.788054865
1089.8,-3.791199646
1089.9,-3.794357671
1090,-3.797528919
1090.1,-3.800713373
1090.2,-3.803911012
1090.3,-3.807121818
1090.4,-3.810345772
1090.5,-3.813582853
1090.6,-3.816833044
1090.7,-3.820096324
1090.8,-3.823372673
1090.9,-3.826662073
1091,-3.829964503
1091.1,-3.833279945
1091.2,-3.836608377
1091.3,-3.839949781
1091.4,-3.843304136
1091.5,-3.846671423
1091.6,-3.850051621
1091.7,-3.85344471
1091.8,-3.85685067
1091.9,-3.860269481
1092,-3.863701122
1092.1,-3.867145574
1092.2,-3.870602815
1092.3,-3.874072825
1092.4,-3.877555584
1092.5,-3.881051071
1092.6,-3.884559265
1092.7,-3.888080147
1092.8,-3.891613694
1092.9,-3.895159887
1093,-3.898718705
1093.1,-3.902290128
1093.2,-3.905874133
1093.3,-3.9094707
1093.4,-3.913079809
1093.5,-3.916701438
1093.6,-3.920335566
1093.7,-3.923982172
1093.8,-3.927641235
1093.9,-3.931312733
1094,-3.934996646
1094.1,-3.938692951
1094.2,-3.942401628
1094.3,-3.946122654
1094.4,-3.94985601
1094.5,-3.953601672
1094.6,-3.95735962
1094.7,-3.96112983
1094.8,-3.964912283
1094.9,-3.968706956
1095,-3.972513826
1095.1,-3.976332872
1095.2,-3.980164072
1095.3,-3.984007404
1095.4,-3.987862845
1095.5,-3.991730374
1095.6,-3.995609967
1095.7,-3.999501603
1095.8,-4.003405259
1095.9,-4.007320912
1096,-4.01124854
1096.1,-4.01518812
1096.2,-4.01913963
1096.3,-4.023103046
1096.4,-4.027078346
1096.5,-4.031065507
1096.6,-4.035064505
1096.7,-4.039075318
1096.8,-4.043097923
1096.9,-4.047132296
1097,-4.051178414
1097.1,-4.055236253
1097.2,-4.059305792
1097.3,-4.063387005
1097.4,-4.067479869
1097.5,-4.071584361
1097.6,-4.075700458
1097.7,-4.079828134
1097.8,-4.083967368
1097.9,-4.088118135
1098,-4.092280411
1098.1,-4.096454172
1098.2,-4.100639395
1098.3,-4.104836055
1098.4,-4.109044128
1098.5,-4.113263591
1098.6,-4.117494419
1098.7,-4.121736588
1098.8,-4.125990074
1098.9,-4.130254853
1099,-4.1345309
1099.1,-4.138818191
1099.2,-4.143116702
1099.3,-4.147426407
1099.4,-4.151747282
1099.5,-4.156079304
1099.6,-4.160422446
1099.7,-4.164776684
1099.8,-4.169141994
1099.9,-4.173518351
1100,-4.177905729
1100.1,-4.182304104
1100.2,-4.186713451
1100.3,-4.191133745
1100.4,-4.195564961
1100.5,-4.200007073
1100.6,-4.204460057
1100.7,-4.208923886
1100.8,-4.213398537
1100.9,-4.217883983
1101,-4.222380199
1101.1,-4.226887159
1101.2,-4.231404838
1101.3,-4.235933211
1101.4,-4.240472251
1101.5,-4.245021934
1101.6,-4.249582232
1101.7,-4.254153122
1101.8,-4.258734576
1101.9,-4.263326569
1102,-4.267929075
1102.1,-4.272542068
1102.2,-4.277165522
1102.3,-4.281799411
1102.4,-4.286443709
1102.5,-4.291098389
1102.6,-4.295763426
1102.7,-4.300438794
1102.8,-4.305124466
1102.9,-4.309820415
1103,-4.314526615
1103.1,-4.319243041
1103.2,-4.323969664
1103.3,-4.32870646
1103.4,-4.3334534
1103.5,-4.338210459
1103.6,-4.34297761
1103.7,-4.347754825
1103.8,-4.35254208
1103.9,-4.357339346
1104,-4.362146597
1104.1,-4.366963807
1104.2,-4.371790947
1104.3,-4.376627992
1104.4,-4.381474914
1104.5,-4.386331686
1104.6,-4.391198281
1104.7,-4.396074673
1104.8,-4.400960833
1104.9,-4.405856736
1105,-4.410762353
1105.1,-4.415677658
1105.2,-4.420602623
1105.3,-4.425537222
1105.4,-4.430481426
1105.5,-4.435435208
1105.6,-4.440398541
1105.7,-4.445371398
1105.8,-4.45035375
1105.9,-4.455345571
1106,-4.460346833
1106.1,-4.465357508
1106.2,-4.470377569
1106.3,-4.475406988
1106.4,-4.480445738
1106.5,-4.485493791
1106.6,-4.490551119
1106.7,-4.495617696
1106.8,-4.500693492
1106.9,-4.505778481
1107,-4.510872635
1107.1,-4.515975926
1107.2,-4.521088327
1107.3,-4.526209809
1107.4,-4.531340344
1107.5,-4.536479906
1107.6,-4.541628465
1107.7,-4.546785995
1107.8,-4.551952466
1107.9,-4.55712785
1108,-4.562312121
1108.1,-4.567505249
1108.2,-4.572707206
1108.3,-4.577917964
1108.4,-4.583137496
1108.5,-4.588365772
1108.6,-4.593602764
1108.7,-4.598848444
1108.8,-4.604102784
1108.9,-4.609365755
1109,-4.614637329
1109.1,-4.619917477
1109.2,-4.625206171
1109.3,-4.630503381
1109.4,-4.635809081
1109.5,-4.64112324
1109.6,-4.64644583
1109.7,-4.651776823
1109.8,-4.65711619
1109.9,-4.662463902
1110,-4.667819931
1110.1,-4.673184247
1110.2,-4.678556823
1110.3,-4.683937629
1110.4,-4.689326636
1110.5,-4.694723817
1110.6,-4.700129142
1110.7,-4.705542583
1110.8,-4.71096411
1110.9,-4.716393695
1111,-4.721831309
1111.1,-4.727276923
1111.2,-4.732730507
1111.3,-4.738192034
1111.4,-4.743661474
1111.5,-4.749138798
1111.6,-4.754623977
1111.7,-4.760116981
1111.8,-4.765617783
1111.9,-4.771126352
1112,-4.776642659
1112.1,-4.782166676
1112.2,-4.787698373
1112.3,-4.79323772
1112.4,-4.79878469
1112.5,-4.804339251
1112.6,-4.809901376
1112.7,-4.815471034
1112.8,-4.821048196
1112.9,-4.826632834
1113,-4.832224916
1113.1,-4.837824415
1113.2,-4.8434313
1113.3,-4.849045542
1113.4,-4.854667111
1113.5,-4.860295978
1113.6,-4.865932113
1113.7,-4.871575487
1113.8,-4.877226069
1113.9,-4.88288383
1114,-4.88854874
1114.1,-4.894220769
1114.2,-4.899899888
1114.3,-4.905586066
1114.4,-4.911279274
1114.5,-4.916979482
1114.6,-4.92268666
1114.7,-4.928400779
1114.8,-4.934121807
1114.9,-4.939849716
1115,-4.945584476
1115.1,-4.951326056
1115.2,-4.957074426
1115.3,-4.962829557
1115.4,-4.968591419
1115.5,-4.97435998
1115.6,-4.980135212
1115.7,-4.985917083
1115.8,-4.991705565
1115.9,-4.997500626
1116,-5.003302236
1116.1,-5.009110366
1116.2,-5.014924984
1116.3,-5.020746061
1116.4,-5.026573566
1116.5,-5.032407469
1116.6,-5.038247739
1116.7,-5.044094345
1116.8,-5.049947257
1116.9,-5.055806445
1117,-5.061671877
1117.1,-5.067543523
1117.2,-5.073421353
1117.3,-5.079305335
1117.4,-5.08519544
1117.5,-5.091091636
1117.6,-5.096993892
1117.7,-5.102902178
1117.8,-5.108816463
1117.9,-5.114736716
1118,-5.120662906
1118.1,-5.126595002
1118.2,-5.132532974
1118.3,-5.13847679
1118.4,-5.14442642
1118.5,-5.150381832
1118.6,-5.156342997
1118.7,-5.162309882
1118.8,-5.168282458
1118.9,-5.174260692
1119,-5.180244555
1119.1,-5.186234015
1119.2,-5.192229041
1119.3,-5.198229603
1119.4,-5.204235669
1119.5,-5.210247209
1119.6,-5.216264191
1119.7,-5.222286583
1119.8,-5.228314356
1119.9,-5.234347478
1120,-5.240385917
1120.1,-5.246429643
1120.2,-5.252478624
1120.3,-5.25853283
1120.4,-5.264592229
1120.5,-5.27065679
1120.6,-5.276726482
1120.7,-5.282801275
1120.8,-5.288881136
1120.9,-5.294966035
1121,-5.301055942
1121.1,-5.307150825
1121.2,-5.313250652
1121.3,-5.319355394
1121.4,-5.325465019
1121.5,-5.331579495
1121.6,-5.337698792
1121.7,-5.343822878
1121.8,-5.349951724
1121.9,-5.356085297
1122,-5.362223567
1122.1,-5.368366502
1122.2,-5.374514073
1122.3,-5.380666247
1122.4,-5.386822994
1122.5,-5.392984283
1122.6,-5.399150082
1122.7,-5.405320361
1122.8,-5.411495089
1122.9,-5.417674234
1123,-5.423857765
1123.1,-5.430045651
1123.2,-5.436237861
1123.3,-5.442434364
1123.4,-5.448635128
1123.5,-5.454840123
1123.6,-5.461049318
1123.7,-5.46726268
1123.8,-5.47348018
1123.9,-5.479701785
1124,-5.485927465
1124.1,-5.492157188
1124.2,-5.498390924
1124.3,-5.50462864
1124.4,-5.510870307
1124.5,-5.517115892
1124.6,-5.523365365
1124.7,-5.529618695
1124.8,-5.53587585
1124.9,-5.542136799
1125,-5.548401512
1125.1,-5.554669957
1125.2,-5.560942103
1125.3,-5.567217919
1125.4,-5.573497373
1125.5,-5.579780436
1125.6,-5.586067076
1125.7,-5.592357261
1125.8,-5.598650962
1125.9,-5.604948146
1126,-5.611248783
1126.1,-5.617552842
1126.2,-5.623860291
1126.3,-5.630171101
1126.4,-5.63648524
1126.5,-5.642802677
1126.6,-5.64912338
1126.7,-5.65544732
1126.8,-5.661774465
1126.9,-5.668104785
1127,-5.674438248
1127.1,-5.680774823
1127.2,-5.68711448
1127.3,-5.693457188
1127.4,-5.699802915
1127.5,-5.706151631
1127.6,-5.712503305
1127.7,-5.718857906
1127.8,-5.725215403
1127.9,-5.731575765
1128,-5.737938962
1128.1,-5.744304962
1128.2,-5.750673735
1128.3,-5.757045251
1128.4,-5.763419477
1128.5,-5.769796385
1128.6,-5.776175942
1128.7,-5.782558118
1128.8,-5.788942883
1128.9,-5.795330207
1129,-5.801720057
1129.1,-5.808112404
1129.2,-5.814507218
1129.3,-5.820904466
1129.4,-5.82730412
1129.5,-5.833706148
1129.6,-5.840110519
1129.7,-5.846517204
1129.8,-5.852926171
1129.9,-5.85933739
1130,-5.865750831
1130.1,-5.872166462
1130.2,-5.878584254
1130.3,-5.885004176
1130.4,-5.891426198
1130.5,-5.897850288
1130.6,-5.904276417
1130.7,-5.910704553
1130.8,-5.917134667
1130.9,-5.923566728
1131,-5.930000705
1131.1,-5.936436568
1131.2,-5.942874286
1131.3,-5.949313829
1131.4,-5.955755167
1131.5,-5.962198269
1131.6,-5.968643105
1131.7,-5.975089645
1131.8,-5.981537858
1131.9,-5.987987714
1132,-5.994439182
1132.1,-6.000892233
1132.2,-6.007346835
1132.3,-6.01380296
1132.4,-6.020260575
1132.5,-6.026719652
1132.6,-6.033180159
1132.7,-6.039642067
1132.8,-6.046105346
1132.9,-6.052569965
1133,-6.059035894
1133.1,-6.065503103
1133.2,-6.071971562
1133.3,-6.07844124
1133.4,-6.084912109
1133.5,-6.091384138
1133.6,-6.097857297
1133.7,-6.104331556
1133.8,-6.110806884
1133.9,-6.117283253
1134,-6.123760632
1134.1,-6.130238992
1134.2,-6.136718301
1134.3,-6.143198532
1134.4,-6.149679653
1134.5,-6.156161636
1134.6,-6.16264445
1134.7,-6.169128067
1134.8,-6.175612455
1134.9,-6.182097587
1135,-6.188583432
1135.1,-6.19506996
1135.2,-6.201557142
1135.3,-6.208044949
1135.4,-6.214533351
1135.5,-6.221022319
1135.6,-6.227511822
1135.7,-6.234001833
1135.8,-6.24049232
1135.9,-6.246983256
1136,-6.25347461
1136.1,-6.259966354
1136.2,-6.266458457
1136.3,-6.272950891
1136.4,-6.279443626
1136.5,-6.285936633
1136.6,-6.292429884
1136.7,-6.298923348
1136.8,-6.305416997
1136.9,-6.311910802
1137,-6.318404733
1137.1,-6.324898762
1137.2,-6.331392859
1137.3,-6.337886995
1137.4,-6.344381142
1137.5,-6.35087527
1137.6,-6.357369351
1137.7,-6.363863354
1137.8,-6.370357253
1137.9,-6.376851016
1138,-6.383344617
1138.1,-6.389838025
1138.2,-6.396331213
1138.3,-6.402824151
1138.4,-6.409316811
1138.5,-6.415809164
1138.6,-6.422301182
1138.7,-6.428792835
1138.8,-6.435284096
1138.9,-6.441774936
1139,-6.448265326
1139.1,-6.454755237
1139.2,-6.461244643
1139.3,-6.467733513
1139.4,-6.474221819
1139.5,-6.480709535
1139.6,-6.48719663
1139.7,-6.493683077
1139.8,-6.500168847
1139.9,-6.506653913
1140,-6.513138246
1140.1,-6.519621818
1140.2,-6.526104601
1140.3,-6.532586567
1140.4,-6.539067688
1140.5,-6.545547935
1140.6,-6.552027282
1140.7,-6.558505699
1140.8,-6.56498316
1140.9,-6.571459637
1141,-6.577935101
1141.1,-6.584409525
1141.2,-6.590882882
1141.3,-6.597355143
1141.4,-6.60382628
1141.5,-6.610296268
1141.6,-6.616765077
1141.7,-6.62323268
1141.8,-6.62969905
1141.9,-6.636164159
1142,-6.642627979
1142.1,-6.649090484
1142.2,-6.655551646
1142.3,-6.662011437
1142.4,-6.66846983
1142.5,-6.674926797
1142.6,-6.681382312
1142.7,-6.687836346
1142.8,-6.694288873
1142.9,-6.700739866
1143,-6.707189297
1143.1,-6.713637139
1143.2,-6.720083365
1143.3,-6.726527948
1143.4,-6.732970861
1143.5,-6.739412078
1143.6,-6.74585157
1143.7,-6.752289312
1143.8,-6.758725276
1143.9,-6.765159435
1144,-6.771591762
1144.1,-6.778022231
1144.2,-6.784450814
1144.3,-6.790877486
1144.4,-6.797302218
1144.5,-6.803724985
1144.6,-6.810145759
1144.7,-6.816564515
1144.8,-6.822981225
1144.9,-6.829395863
1145,-6.835808402
1145.1,-6.842218816
1145.2,-6.848627078
1145.3,-6.855033162
1145.4,-6.861437042
1145.5,-6.867838691
1145.6,-6.874238082
1145.7,-6.88063519
1145.8,-6.887029988
1145.9,-6.89342245
1146,-6.89981255
1146.1,-6.906200261
1146.2,-6.912585559
1146.3,-6.918968416
1146.4,-6.925348806
1146.5,-6.931726704
1146.6,-6.938102084
1146.7,-6.94447492
1146.8,-6.950845185
1146.9,-6.957212854
1147,-6.963577901
1147.1,-6.9699403
1147.2,-6.976300026
1147.3,-6.982657052
1147.4,-6.989011353
1147.5,-6.995362903
1147.6,-7.001711677
1147.7,-7.008057648
1147.8,-7.014400793
1147.9,-7.020741084
1148,-7.027078497
1148.1,-7.033413005
1148.2,-7.039744585
1148.3,-7.04607321
1148.4,-7.052398856
1148.5,-7.058721496
1148.6,-7.065041107
1148.7,-7.071357662
1148.8,-7.077671138
1148.9,-7.083981509
1149,-7.090288749
1149.1,-7.096592835
1149.2,-7.10289374
1149.3,-7.10919144
1149.4,-7.115485911
1149.5,-7.121777126
1149.6,-7.128065062
1149.7,-7.134349694
1149.8,-7.140630997
1149.9,-7.146908945
1150,-7.153183516
1150.1,-7.159454683
1150.2,-7.165722423
1150.3,-7.17198671
1150.4,-7.178247521
1150.5,-7.184504831
1150.6,-7.190758616
1150.7,-7.19700885
1150.8,-7.203255511
1150.9,-7.209498573
1151,-7.215738012
1151.1,-7.221973804
1151.2,-7.228205926
1151.3,-7.234434352
1151.4,-7.24065906
1151.5,-7.246880024
1151.6,-7.253097222
1151.7,-7.259310628
1151.8,-7.26552022
1151.9,-7.271725973
1152,-7.277927864
1152.1,-7.284125869
1152.2,-7.290319965
1152.3,-7.296510127
1152.4,-7.302696332
1152.5,-7.308878556
1152.6,-7.315056776
1152.7,-7.321230969
1152.8,-7.32740111
1152.9,-7.333567177
1153,-7.339729146
1153.1,-7.345886994
1153.2,-7.352040697
1153.3,-7.358190233
1153.4,-7.364335578
1153.5,-7.370476709
1153.6,-7.376613603
1153.7,-7.382746238
1153.8,-7.38887459
1153.9,-7.394998636
1154,-7.401118354
1154.1,-7.40723372
1154.2,-7.413344711
1154.3,-7.419451306
1154.4,-7.425553481
1154.5,-7.431651213
1154.6,-7.43774448
1154.7,-7.443833259
1154.8,-7.449917529
1154.9,-7.455997265
1155,-7.462072447
1155.1,-7.468143051
1155.2,-7.474209055
1155.3,-7.480270437
1155.4,-7.486327175
1155.5,-7.492379245
1155.6,-7.498426627
1155.7,-7.504469297
1155.8,-7.510507235
1155.9,-7.516540417
1156,-7.522568822
1156.1,-7.528592428
1156.2,-7.534611212
1156.3,-7.540625155
1156.4,-7.546634233
1156.5,-7.552638425
1156.6,-7.55863771
1156.7,-7.564632065
1156.8,-7.570621471
1156.9,-7.576605904
1157,-7.582585344
1157.1,-7.588559769
1157.2,-7.594529159
1157.3,-7.600493492
1157.4,-7.606452746
1157.5,-7.612406902
1157.6,-7.618355937
1157.7,-7.624299831
1157.8,-7.630238564
1157.9,-7.636172113
1158,-7.642100457
1158.1,-7.648023578
1158.2,-7.653941452
1158.3,-7.65985406
1158.4,-7.66576138
1158.5,-7.671663393
1158.6,-7.677560077
1158.7,-7.683451412
1158.8,-7.689337376
1158.9,-7.69521795
1159,-7.701093114
1159.1,-7.706962845
1159.2,-7.712827125
1159.3,-7.718685933
1159.4,-7.724539248
1159.5,-7.730387049
1159.6,-7.736229318
1159.7,-7.742066034
1159.8,-7.747897175
1159.9,-7.753722724
1160,-7.759542658
1160.1,-7.765356959
1160.2,-7.771165605
1160.3,-7.776968579
1160.4,-7.782765858
1160.5,-7.788557424
1160.6,-7.794343258
1160.7,-7.800123338
1160.8,-7.805897646
1160.9,-7.811666163
1161,-7.817428867
1161.1,-7.823185741
1161.2,-7.828936763
1161.3,-7.834681916
1161.4,-7.840421178
1161.5,-7.846154532
1161.6,-7.851881957
1161.7,-7.857603434
1161.8,-7.863318944
1161.9,-7.869028468
1162,-7.874731986
1162.1,-7.880429479
1162.2,-7.886120929
1162.3,-7.891806316
1162.4,-7.897485621
1162.5,-7.903158825
1162.6,-7.908825909
1162.7,-7.914486854
1162.8,-7.920141642
1162.9,-7.925790252
1163,-7.931432667
1163.1,-7.937068868
1163.2,-7.942698835
1163.3,-7.94832255
1163.4,-7.953939994
1163.5,-7.959551149
1163.6,-7.965155996
1163.7,-7.970754517
1163.8,-7.976346693
1163.9,-7.981932506
1164,-7.987511937
1164.1,-7.993084968
1164.2,-7.99865158
1164.3,-8.004211756
1164.4,-8.009765476
1164.5,-8.015312724
1164.6,-8.02085348
1164.7,-8.026387726
1164.8,-8.031915445
1164.9,-8.037436619
1165,-8.042951229
1165.1,-8.048459258
1165.2,-8.053960687
1165.3,-8.0594555
1165.4,-8.064943678
1165.5,-8.070425204
1165.6,-8.075900061
1165.7,-8.081368229
1165.8,-8.086829692
1165.9,-8.092284433
1166,-8.097732433
1166.1,-8.103173676
1166.2,-8.108608143
1166.3,-8.114035818
1166.4,-8.119456683
1166.5,-8.124870721
1166.6,-8.130277915
1166.7,-8.135678247
1166.8,-8.141071701
1166.9,-8.146458259
1167,-8.151837905
1167.1,-8.157210621
1167.2,-8.162576391
1167.3,-8.167935198
1167.4,-8.173287024
1167.5,-8.178631854
1167.6,-8.183969669
1167.7,-8.189300455
1167.8,-8.194624193
1167.9,-8.199940867
1168,-8.205250461
1168.1,-8.210552959
1168.2,-8.215848343
1168.3,-8.221136597
1168.4,-8.226417705
1168.5,-8.231691651
1168.6,-8.236958417
1168.7,-8.242217988
1168.8,-8.247470348
1168.9,-8.25271548
1169,-8.257953368
1169.1,-8.263183995
1169.2,-8.268407347
1169.3,-8.273623406
1169.4,-8.278832157
1169.5,-8.284033583
1169.6,-8.289227669
1169.7,-8.294414399
1169.8,-8.299593757
1169.9,-8.304765727
1170,-8.309930292
1170.1,-8.315087439
1170.2,-8.32023715
1170.3,-8.325379411
1170.4,-8.330514205
1170.5,-8.335641517
